accX1_avg,accY1_avg,accZ1_avg,mgX1_avg,mgY1_avg,mgZ1_avg,accX2_avg,accY2_avg,accZ2_avg,mgX2_avg,mgY2_avg,mgZ2_avg,accX3_avg,accY3_avg,accZ3_avg,mgX3_avg,mgY3_avg,mgZ3_avg,accX1_stdev,accY1_stdev,accZ1_stdev,mgX1_stdev,mgY1_stdev,mgZ1_stdev,accX2_stdev,accY2_stdev,accZ2_stdev,mgX2_stdev,mgY2_stdev,mgZ2_stdev,accX3_stdev,accY3_stdev,accZ3_stdev,mgX3_stdev,mgY3_stdev,mgZ3_stdev,accX1_median,accY1_median,accZ1_median,mgX1_median,mgY1_median,mgZ1_median,accX2_median,accY2_median,accZ2_median,mgX2_median,mgY2_median,mgZ2_median,accX3_median,accY3_median,accZ3_median,mgX3_median,mgY3_median,mgZ3_median,accX1_min,accY1_min,accZ1_min,mgX1_min,mgY1_min,mgZ1_min,accX2_min,accY2_min,accZ2_min,mgX2_min,mgY2_min,mgZ2_min,accX3_min,accY3_min,accZ3_min,mgX3_min,mgY3_min,mgZ3_min,accX1_max,accY1_max,accZ1_max,mgX1_max,mgY1_max,mgZ1_max,accX2_max,accY2_max,accZ2_max,mgX2_max,mgY2_max,mgZ2_max,accX3_max,accY3_max,accZ3_max,mgX3_max,mgY3_max,mgZ3_max,accX1_mad,accY1_mad,accZ1_mad,mgX1_mad,mgY1_mad,mgZ1_mad,accX2_mad,accY2_mad,accZ2_mad,mgX2_mad,mgY2_mad,mgZ2_mad,accX3_mad,accY3_mad,accZ3_mad,mgX3_mad,mgY3_mad,mgZ3_mad,accX1_accY1_cor,accX2_accY2_cor,accX3_accY3_cor,accX1_accZ1_cor,accX2_accZ2_cor,accX3_accZ3_cor,accY1_accZ1_cor,accY2_accZ2_cor,accY3_accZ3_cor,mgX1_mgY1_cor,mgX2_mgY2_cor,mgX3_mgY3_cor,mgX1_mgZ1_cor,mgX2_mgZ2_cor,mgX3_mgZ3_cor,mgY1_mgZ1_cor,mgY2_mgZ2_cor,mgY3_mgZ3_cor,accX1_accY1_accZ1_fft,accX2_accY2_accZ2_fft,accX3_accY3_accZ3_fft,mgX1_mgY1_mgZ1_fft,mgX2_mgY2_mgZ2_fft,mgX3_mgY3_mgZ3_fft,accX1_accY1_accZ1_entr,accX2_accY2_accZ2_entr,accX3_accY3_accZ3_entr,mgX1_mgY1_mgZ1_entr,mgX2_mgY2_mgZ2_entr,mgX3_mgY3_mgZ3_entr
716.87688,-705.21246,-28.16126,-435.072,118.7776,-226.9888,603.4852,-521.1047,-531.65892,-358.9952,165.7024,63.7248,756.2902,-415.94558,-428.56526,-346.5728,-19.0336,-162.5088,5.2305120768,9.83400984382,9.20874240015,1.76203518694,3.67188810287,3.81356769443,5.58114998903,9.67587107035,4.81535468201,3.38414789275,5.15892801268,1.07856615931,3.87403311292,7.40002452182,5.65588907886,1.52792544321,3.36364906612,2.54665320764,716.628,-705.953,-26.901,-435.52,117.76,-226.56,604.144,-524.844,-530.578,-359.04,164.8,63.68,756.217,-415.166,-427.061,-346.56,-21.12,-162.88,703.818,-725.534,-53.375,-436.8,112.64,-235.52,589.321,-531.432,-544.547,-365.12,160.0,62.08,747.555,-430.355,-444.812,-348.48,-21.76,-165.44,725.29,-688.812,-13.176,-431.36,124.16,-221.44,614.514,-487.817,-522.16,-354.88,175.04,65.28,762.744,-400.892,-420.412,-343.68,-13.12,-156.8,3.172,7.8995,3.6295,1.28,0.96,1.28,3.5075,5.612,2.44,1.6,4.48,0.96,2.684,4.0565,2.5925,1.28,0.64,2.24,-25278386.065,-15722694.3224,-15728757.037,-1009818.73654,-16042702.596,-16205852.9368,991486.45979,13852002.362,8913252.64221,-2583640.064,-2973608.0384,329746.432,4937662.8736,-1143718.4,2816040.5504,-1348394.5984,528193.6384,154782.1056,3036716.99498,2755660.98466,2786266.59538,764852.4288,481304.758272,440712.68352,0.109677123795,0.109677123795,0.109677123795,0.0554008900068,0.0534653937903,0.0555894114159
717.86264,-699.00144,-43.51984,-434.6048,116.3968,-223.9744,605.47014,-506.70504,-538.0627,-361.3952,162.976,65.152,752.13732,-413.0005,-436.15488,-346.304,-18.3296,-160.8832,3.92918723789,6.58885801079,12.9542640198,2.12264951417,2.29403176961,2.22149153498,4.74919863139,10.7790832541,6.73547459724,3.52218695699,2.00479425378,2.18820108765,4.67254648533,7.18676568214,6.46760927898,1.56505846536,2.79559150092,3.85467064222,716.7805,-697.901,-49.6235,-435.52,117.44,-224.64,605.486,-504.165,-538.996,-359.2,163.52,64.96,751.9775,-412.97,-436.8515,-345.92,-18.24,-160.64,710.528,-714.188,-61.427,-436.8,112.64,-228.16,596.946,-526.979,-547.78,-370.56,160.0,62.08,739.503,-430.355,-445.727,-348.48,-21.76,-165.44,726.693,-687.226,-17.995,-430.4,118.72,-221.12,617.442,-485.865,-526.918,-358.4,165.12,68.16,762.012,-400.892,-421.144,-343.68,-14.08,-154.88,2.8365,4.3005,9.6685,1.28,0.64,2.56,3.05,8.662,6.0085,0.8,1.6,2.24,3.2635,4.331,5.5205,1.6,2.88,3.84,-25089453.8008,-15338972.7948,-15531648.679,-1561766.12722,-16288855.5461,-16402038.2227,1519967.86258,13630235.8747,9007029.00886,-2529206.3744,-2944826.4704,317389.6192,4867081.9328,-1177375.8464,2785784.0128,-1303494.7584,531050.8032,147857.6128,3018151.27207,2739119.0018,2779879.05824,757826.347008,484300.990464,438512.88576,0.109677123795,0.109677123795,0.109677123795,0.0555894114159,0.0550422512259,0.055555936232
717.09282,-699.12466,-55.56002,-433.472,118.6688,-221.5296,604.79426,-499.01294,-544.87274,-362.176,163.52,67.4432,748.6896,-414.0314,-441.46798,-346.7456,-15.2704,-157.4208,3.82970980984,5.31010392218,6.79243904791,1.85489622351,3.11526861763,3.32124853632,4.02649185177,5.4138894906,4.26004731809,4.55795041658,1.06324785445,1.3372171701,3.53324300891,5.81451283256,3.43133951972,1.49421840438,1.65293552203,3.66894199464,716.811,-699.975,-54.839,-433.6,118.72,-222.08,605.1505,-499.1935,-545.6755,-360.0,163.84,68.16,748.409,-413.9155,-441.8535,-347.84,-16.32,-156.8,710.528,-707.905,-69.784,-435.84,112.64,-225.28,596.153,-510.021,-552.721,-370.56,161.6,64.96,739.503,-427.976,-447.618,-348.48,-18.24,-162.56,726.693,-687.226,-35.38,-430.4,121.92,-214.08,617.442,-485.865,-532.53,-356.8,165.12,69.76,758.291,-403.271,-432.368,-344.32,-12.8,-152.96,2.806,3.2025,4.27,1.6,1.92,2.56,2.135,3.8125,2.806,3.2,0.32,1.28,1.952,3.66,2.3485,0.64,1.44,3.2,-25067211.9772,-15089988.398,-15498690.5578,-1991812.51602,-16476597.336,-16525970.4738,1941856.34959,13594994.6186,9139629.28111,-2571829.8624,-2961193.5744,264736.1536,4801279.3856,-1221481.0624,2729222.4512,-1314284.9536,551433.6256,120458.8544,3018519.95894,2735219.95455,2780730.48347,753239.396352,487447.57248,435796.291584,0.110477123795,0.110477123795,0.110477123795,0.0554732137938,0.0554732137938,0.0562165300137
716.60116,-697.23244,-60.53518,-433.248,120.928,-219.1168,604.3392,-494.1305,-547.2554,-361.6,163.1232,68.608,746.54118,-412.53202,-444.5558,-347.2448,-14.9696,-154.7392,3.05119926822,6.32031782796,6.30011461067,0.84239658119,1.30102728642,3.04576127758,3.03846137379,6.21379247883,3.6801153895,3.67874761298,1.13147945629,1.26065379863,2.53342892294,6.03415120291,3.2024244753,1.68844809218,1.41856400631,3.5131045188,716.811,-697.535,-61.2745,-433.28,121.28,-219.52,604.754,-492.2395,-547.292,-360.32,163.84,68.96,747.0365,-410.652,-445.117,-347.84,-15.36,-153.44,710.65,-707.356,-69.784,-434.88,117.44,-224.0,596.153,-507.459,-554.063,-370.56,160.96,66.24,740.784,-427.976,-450.729,-349.44,-16.96,-160.64,721.752,-682.163,-46.238,-432.0,122.24,-214.08,609.939,-484.889,-539.545,-356.8,164.16,69.76,753.106,-404.735,-437.675,-344.64,-12.8,-150.4,2.5925,4.7885,4.453,0.32,0.96,2.08,2.1655,4.88,2.684,2.24,0.32,0.8,1.2505,3.355,2.074,1.6,1.28,3.04,-24982287.7245,-14930757.6804,-15398781.492,-2169249.12289,-16536583.4542,-16593837.0784,2110047.40265,13520696.6078,9169369.16152,-2619573.3504,-2949380.5056,259816.96,4746562.2528,-1240482.5088,2686378.3936,-1324808.4992,559624.704,116013.8752,3010211.26079,2726822.03769,2775568.03512,751053.785088,486261.59616,434293.395456,0.110477123795,0.110477123795,0.110477123795,0.0549595287877,0.0551492138136,0.0562165300137
719.26564,-696.23692,-63.6779,-433.6896,117.8944,-219.7824,607.06224,-490.9463,-548.7804,-359.808,162.464,68.6144,747.3293,-410.50926,-445.6904,-346.1056,-14.9312,-154.3616,3.76576196677,5.99941174396,3.25936990997,1.25093398707,3.54151389098,3.36696573193,3.53802860678,3.39237338305,3.19316210049,1.57549230401,1.64200852617,1.06918316485,3.15851025802,4.34952859427,2.29463806296,2.3835940594,1.69401846507,3.55525040468,719.434,-696.559,-63.684,-433.28,119.68,-219.2,607.133,-491.0805,-549.3965,-360.0,162.56,68.8,747.372,-409.31,-446.154,-345.6,-15.36,-153.28,712.114,-707.356,-69.784,-436.48,111.68,-225.92,599.63,-497.211,-554.734,-362.56,160.64,66.88,740.784,-421.144,-450.729,-349.44,-16.32,-160.0,727.913,-682.163,-56.73,-432.64,122.24,-214.08,613.721,-484.889,-539.545,-356.48,165.44,69.76,754.875,-404.308,-440.847,-341.76,-9.92,-150.4,2.2875,4.026,2.501,0.32,2.56,2.24,2.867,2.745,2.1655,0.64,1.6,0.96,1.769,2.1045,1.342,1.44,0.96,2.88,-25039500.4139,-14901897.8277,-15339409.8485,-2290207.43547,-16657386.0206,-16653785.7298,2216904.68432,13471329.0552,9147971.82265,-2556410.0608,-2922791.5264,258420.736,4766047.232,-1234434.9696,2671018.496,-1295265.4848,557423.7184,115360.768,3018613.746,2732240.94681,2777079.08336,750946.516992,481711.816704,431582.164992,0.110477123795,0.110477123795,0.110477123795,0.0544048000085,0.055517087629,0.0554008900068
719.5072,-697.75704,-66.26308,-432.3072,115.6864,-219.3536,606.96464,-490.55468,-550.86782,-359.1936,161.0752,68.8256,746.26668,-415.88336,-446.12228,-346.3104,-11.7504,-153.344,3.71178859851,4.7399435227,5.40017865201,2.41930158517,1.89232318593,3.48564470938,3.47953667467,4.69016048527,3.18157872566,1.58099432004,2.41150097657,1.42511776355,4.18759806304,6.16916689598,2.91761769284,2.45153418088,3.29400483303,3.54954870371,719.4035,-697.1995,-66.124,-432.64,116.16,-219.2,607.316,-491.294,-550.891,-359.36,160.96,68.8,746.4875,-417.0265,-446.032,-346.88,-9.92,-152.64,708.942,-708.271,-80.337,-436.48,111.68,-225.92,599.447,-497.211,-557.723,-361.6,158.08,66.88,737.429,-430.721,-452.681,-350.4,-16.32,-160.0,727.913,-688.629,-56.73,-428.48,119.68,-215.36,613.721,-470.615,-544.73,-356.48,165.44,72.0,754.875,-404.308,-440.847,-341.76,-7.36,-148.8,2.2265,3.3855,3.416,1.28,0.32,2.24,2.684,2.4095,2.1045,0.96,1.28,0.64,3.05,5.185,2.1655,1.6,2.56,2.24,-25102299.6639,-14887628.682,-15517434.6302,-2383544.90644,-16717633.8144,-16646016.1256,2311729.84831,13511493.1274,9277337.54124,-2500538.368,-2892680.3968,203281.3056,4741684.8384,-1236128.1536,2655090.0736,-1268697.9072,554228.1216,90401.5872,3027035.09958,2737648.65185,2786886.36782,745231.331328,479137.714176,430838.421504,0.109677123795,0.109677123795,0.109677123795,0.0544771237955,0.0554732137938,0.0556137175971
716.40718,-696.0405,-75.17152,-428.3968,116.928,-216.2432,604.46608,-483.98986,-555.2403,-358.816,160.576,71.0656,740.9304,-418.15012,-450.89004,-347.1872,-10.0224,-152.2624,2.8793522375,6.25476105459,8.00873495189,2.24895125781,1.0936324794,3.07703587239,2.52990585469,7.06308155414,4.7221289489,1.57711635589,2.15709434193,1.64896593052,3.83008114274,5.92668717123,4.62043105764,1.9006599275,1.75672713874,1.68076477831,716.445,-696.3455,-76.4635,-428.48,116.48,-215.68,604.7845,-484.8585,-556.015,-358.08,160.64,72.0,740.5705,-418.521,-450.912,-346.56,-9.6,-152.64,708.942,-710.345,-88.45,-432.64,116.16,-219.2,597.678,-495.686,-564.006,-361.6,158.08,68.48,734.379,-431.087,-459.086,-350.4,-12.48,-154.24,721.63,-682.529,-58.438,-425.92,119.36,-210.24,608.231,-465.857,-544.73,-356.48,165.44,72.96,749.141,-408.883,-443.226,-344.0,-7.36,-148.8,1.7995,3.782,5.551,2.56,0.32,2.56,1.647,5.1545,3.5075,0.64,2.24,0.96,2.989,4.88,3.843,0.64,1.6,0.32,-24932544.7453,-14627738.7003,-15491252.45,-2692203.56438,-16780900.8574,-16703340.4859,2615777.23839,13435997.9221,9427415.04909,-2504550.7072,-2880717.312,173849.8048,4631946.9568,-1274943.2832,2643236.7616,-1264108.7488,570529.3824,76301.2096,3010421.80547,2723987.40973,2781601.05659,731918.456832,478781.257728,431498.287104,0.109677123795,0.109677123795,0.109677123795,0.0552048000085,0.0551145750129,0.0554008900068
722.03382,-726.3026,-90.62404,-426.5792,118.9888,-211.7376,609.86946,-489.50548,-578.646,-359.1808,161.0688,73.4336,745.10646,-419.15174,-461.35764,-344.6336,-12.0384,-152.0768,14.4443357434,81.2401261144,13.1951601763,2.59370610517,2.4987554022,4.59618039681,11.763697839,35.2357320629,45.6733604741,2.76844204563,1.56192783444,1.11998171414,13.6196759318,15.7029100447,15.3017405595,2.81271808754,3.13135329211,3.40859938391,716.9635,-699.2735,-86.4065,-426.88,119.36,-210.24,606.279,-479.9785,-561.81,-357.92,160.64,72.96,740.845,-415.593,-456.9205,-345.92,-11.84,-152.64,710.467,-1061.583,-133.407,-428.8,116.16,-219.2,597.678,-644.892,-750.971,-365.76,158.08,72.0,734.379,-478.911,-523.258,-350.4,-17.28,-156.48,775.737,-682.529,-74.908,-414.72,128.32,-206.4,652.761,-465.857,-550.83,-357.44,163.2,74.56,788.791,-387.167,-449.509,-340.8,-7.36,-144.96,2.8975,8.0825,6.0085,0.64,1.28,3.84,2.928,4.453,4.514,0.48,1.28,0.96,3.5075,5.3375,3.416,0.32,2.88,1.6,-26276532.2441,-14940941.343,-15621460.0634,-3279862.99953,-17668037.8779,-17197569.2056,3336509.69885,14237530.3831,9675947.76853,-2537729.536,-2892710.1952,207361.1264,4515883.9296,-1318865.5104,2620618.0352,-1259494.8096,591398.4,91038.208,3192131.18938,2849560.69129,2833166.73026,722985.166848,481073.57184,426221.789184,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0544048000085,0.0554008900068
641.34058,-835.79882,-78.46674,-387.1104,149.2608,-220.9728,506.16214,-525.86148,-661.2705,-331.6352,176.9856,103.5968,667.04476,-459.28852,-538.42138,-333.1776,1.7024,-125.3888,138.783017603,126.368310167,35.8696548669,54.9039076555,39.7565280094,14.7779326078,151.224735127,70.2608225979,76.0542346667,40.8152321684,19.3707437297,41.8376380519,126.788746001,43.0301219628,81.0422162451,17.3675636242,22.5261308315,35.1505899034,715.9875,-816.729,-89.365,-414.72,128.32,-216.96,602.802,-489.7385,-694.302,-357.44,163.2,74.56,738.832,-467.6565,-526.674,-340.8,-8.0,-142.4,282.796,-1092.266,-148.413,-428.8,119.36,-242.24,150.914,-646.356,-757.925,-365.76,159.04,72.32,358.314,-529.663,-701.988,-345.92,-17.28,-156.48,775.737,-686.982,0.793,-249.92,254.4,-206.4,652.761,-403.088,-559.858,-249.92,209.28,188.8,788.791,-387.167,-451.888,-277.44,64.0,-31.36,44.042,117.0285,18.91,13.44,8.8,10.56,29.036,17.812,48.495,8.32,4.16,1.12,29.1275,42.7,67.9235,4.8,8.0,14.08,-26842118.8077,-13447638.2855,-15143486.7332,-2592795.66517,-16446469.0688,-17490243.1768,3232591.18483,17551817.6374,12513226.6372,-2780036.5056,-2896697.5488,-9271.7056,4243776.1024,-1632649.1136,2117851.648,-1673234.7392,955594.6496,27738.3168,3457652.23285,3010796.49781,2910861.17163,677326.903296,467488.806912,386331.55584,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0534653937903,0.0561442062268
340.35072,-877.8083,-112.56208,-280.3072,229.4656,-215.3792,210.389,-444.19956,-752.54114,-238.112,191.552,198.5472,397.7871,-490.7755,-684.11012,-282.2784,48.3648,-50.1952,247.71216941,83.661949215,62.9100710452,79.4830519555,59.9077892819,25.1020703401,218.983137647,124.856858128,37.4510170607,73.0885113817,13.9204045918,74.105179928,213.278602042,18.1949543921,86.0601730857,47.8078132259,37.0611953526,57.069952663,275.903,-869.555,-136.762,-249.92,254.4,-222.56,151.768,-399.977,-744.1695,-228.32,191.04,211.2,350.2925,-491.2635,-704.489,-277.44,64.0,-31.36,10.675,-1092.266,-219.112,-414.72,128.32,-242.24,-64.538,-646.356,-839.726,-365.76,163.2,74.56,130.296,-529.663,-804.529,-344.0,-11.52,-139.84,773.785,-764.391,0.793,-176.64,304.0,-165.12,626.043,-265.106,-692.106,-145.28,209.28,296.32,780.983,-458.72,-530.09,-207.68,93.12,24.32,220.7285,63.928,40.6565,61.12,44.16,19.68,184.1285,92.9945,23.485,76.0,13.76,75.84,189.1305,14.457,63.5315,57.28,26.24,52.48,-15726268.075,-6012962.20697,-9812300.44602,-1281345.20803,-7690987.10191,-12702434.862,4849945.82966,16588638.5028,16772752.8125,-2978263.552,-2275791.872,-596795.6992,3085814.8864,-2093211.136,842758.656,-2420364.1856,1907441.4592,-16082.7392,2914123.691,2618521.12828,2760980.98938,564454.201344,431513.309184,274367.717376,0.109677123795,0.109677123795,0.109677123795,0.0550422512259,0.0552771237955,0.055483612445
92.99572,-906.39534,-215.5008,-196.9664,290.4512,-176.9536,-4.7397,-327.61148,-835.46088,-161.536,179.8976,280.064,179.27046,-496.22158,-785.49822,-222.656,84.9216,13.8176,73.8380387841,76.3404112629,49.4720409755,25.1925364948,16.4053123884,26.0050744094,58.3654646335,30.5995808306,58.1675655735,21.3885472157,13.5952466046,22.4361765014,61.7519809089,17.5539147487,30.3557390681,26.3798031835,9.18302768372,21.6171963548,60.939,-928.237,-232.0745,-182.72,298.24,-165.12,-29.707,-319.64,-852.536,-150.72,175.36,295.04,149.816,-498.3395,-802.3025,-207.68,89.28,24.32,10.675,-1011.807,-273.402,-249.92,254.4,-228.16,-64.538,-396.866,-911.462,-206.72,163.2,233.6,124.623,-522.953,-822.585,-277.44,64.0,-31.36,269.01,-764.391,-134.993,-176.64,304.0,-150.4,152.622,-265.106,-736.331,-145.28,204.8,297.6,342.271,-458.72,-706.99,-199.36,93.12,30.08,15.6465,50.2335,39.101,6.08,1.28,14.72,10.858,11.346,45.5975,4.96,8.64,2.56,13.42,12.5355,18.3915,8.32,2.24,4.8,-4175988.37831,367.020835,-4436430.41128,-900352.858974,269144.328222,-6969146.49044,9926011.899,13674132.7536,19507372.6103,-2839924.6336,-1466006.3232,-934135.7056,1774017.024,-2238599.9872,-125504.0,-2550063.2064,2504530.5344,68041.3184,2671106.12494,2439218.86826,2701272.37762,468150.902784,414115.657728,174677.471232,0.109677123795,0.109677123795,0.109677123795,0.055555936232,0.0544048000085,0.055483612445
63.3973,-960.00824,-279.18724,-181.6384,298.752,-152.3776,-28.81396,-309.05894,-891.4052,-149.056,167.3792,296.0192,148.03968,-507.60174,-811.99174,-206.6752,91.1616,26.1504,8.25503108232,21.6873019904,19.5272209119,2.4942681171,2.60441471352,5.95361354473,8.40996679889,12.1566569885,10.5585907734,3.06465789282,3.7281908964,1.08500293087,7.37897956479,7.56389777512,5.89039714726,4.22933481295,2.7330622825,3.71533091931,64.2635,-954.9855,-271.7855,-181.76,298.88,-150.4,-27.999,-307.013,-888.5565,-150.08,166.72,295.68,149.694,-508.0385,-811.3915,-207.68,90.56,25.92,31.11,-1011.807,-319.701,-184.96,295.04,-165.12,-58.865,-333.243,-911.462,-153.6,163.2,293.44,124.623,-522.953,-822.585,-213.76,87.04,18.88,76.372,-926.163,-245.037,-176.64,304.0,-146.24,-17.568,-289.872,-865.346,-144.96,175.36,297.6,157.929,-490.196,-801.845,-199.36,95.68,30.08,4.5445,11.895,13.542,1.92,1.92,3.2,4.331,9.7295,7.93,2.88,0.96,0.64,2.2875,4.514,3.6295,1.28,2.56,2.88,-3042942.27456,447359.342249,-3758234.97163,-890089.120486,1282216.39459,-6011256.99919,13395497.386,13774713.3743,20609224.1943,-2712939.9296,-1247218.8928,-942333.0304,1383469.568,-2206075.4944,-270084.1984,-2276692.1728,2477332.6848,118850.2528,3013501.05137,2673842.69688,2817156.6534,436537.946112,413655.969792,155244.238848,0.109677123795,0.109677123795,0.109677123795,0.0555894114159,0.0551145750129,0.055483612445
68.37368,-950.08842,-296.3258,-184.0768,296.8448,-148.9792,-22.8201,-298.86462,-893.6439,-150.4576,165.3376,295.7888,150.99696,-506.27926,-812.15644,-211.36,92.3712,23.6288,5.94100718209,11.1276593246,12.2986771354,2.61583901645,2.44523556329,2.44891799781,6.87333588951,6.09814641638,6.65333294598,2.80557342445,1.69018171804,1.23705560101,4.28751048493,7.4208360063,4.73254590325,3.49738187792,1.72516508196,3.05552917839,68.381,-950.2885,-294.752,-184.64,296.0,-147.84,-23.0275,-298.9915,-894.382,-152.32,165.76,295.68,150.731,-507.154,-811.9405,-213.12,92.48,24.0,57.096,-971.486,-324.398,-188.48,293.76,-153.28,-35.075,-312.076,-905.362,-152.96,163.2,293.44,143.472,-522.526,-823.927,-215.04,90.24,18.88,82.106,-926.163,-268.827,-179.84,300.8,-146.24,-10.492,-281.637,-879.01,-144.96,169.6,297.6,161.467,-488.61,-802.455,-205.44,95.68,30.08,4.453,6.893,7.564,0.64,2.24,1.6,4.9715,3.721,5.307,0.64,1.44,0.32,3.294,5.5205,2.501,1.92,1.44,2.24,-3249097.09431,341895.04297,-3821793.54752,-1014263.5715,1019156.54138,-6131480.3324,14076748.1127,13353837.5239,20559730.3361,-2731879.424,-1243810.9184,-976056.7296,1371125.9648,-2225081.5488,-249793.1264,-2211212.6976,2445181.2352,109010.7392,2986386.97052,2665706.8051,2816438.10784,432644.173824,412431.85152,161365.057536,0.109677123795,0.109677123795,0.109677123795,0.0554732137938,0.0542497537834,0.0550422512259
72.5534,-946.62484,-307.19356,-185.6128,295.9808,-147.7248,-18.71846,-294.04806,-896.14002,-152.5504,165.9648,295.4752,154.21898,-506.71724,-813.02752,-213.344,92.384,21.5936,12.8335070032,13.2396879999,13.5462361446,1.52120878251,1.64470038609,2.81509803737,13.2457002385,10.2403591527,6.6492987254,0.95151449805,2.01651802868,1.06855086917,10.0558546439,18.7384905439,11.092815634,1.38933077415,1.52563167246,2.38972949097,72.041,-946.8115,-310.2765,-185.28,295.52,-146.88,-20.801,-296.155,-895.602,-152.64,165.12,295.68,151.402,-503.8905,-811.727,-213.12,92.48,21.12,49.288,-972.523,-337.269,-188.48,293.76,-151.68,-41.663,-312.076,-914.39,-154.24,163.52,293.44,134.2,-563.152,-838.567,-215.36,90.56,19.2,109.312,-920.856,-282.247,-184.0,298.88,-144.64,13.786,-269.803,-881.999,-151.04,169.6,297.28,174.948,-462.502,-784.765,-211.84,97.6,26.24,8.2655,10.3395,9.9735,0.96,0.48,2.24,8.784,6.3745,3.6905,0.32,0.96,0.64,5.9475,6.832,5.185,1.28,1.28,1.92,-3429477.47731,278842.240287,-3903715.31422,-1118153.02451,841248.096827,-6266877.98548,14536269.7183,13176094.4332,20607298.8112,-2746850.816,-1265896.7552,-985455.104,1370936.7296,-2253710.1312,-230328.832,-2186206.9248,2451865.088,99647.488,2988761.86685,2670618.31345,2826404.71555,431676.91776,414382.94016,163580.153856,0.109677123795,0.109677123795,0.109677123795,0.0549595287877,0.0551492138136,0.0551324762216
79.06332,-944.15434,-314.16464,-186.8736,295.008,-146.2208,-12.50134,-290.69062,-897.46616,-152.8064,165.8048,296.0832,160.3568,-504.98728,-812.46998,-213.2736,93.5936,21.8176,12.3184641501,11.0314138507,10.2234948873,1.81187831821,1.17879938921,1.70462411106,12.5357324806,8.26624583203,6.53730098545,1.04623851965,2.30933604311,1.13193187074,10.0554202896,18.5257280797,11.3603009969,1.47233387518,2.68894459593,2.41568421777,80.3675,-945.2255,-314.1195,-187.84,295.04,-146.88,-10.9495,-291.275,-897.92,-152.96,165.44,296.64,161.04,-503.4025,-811.7575,-213.12,92.16,22.08,49.288,-972.523,-337.269,-189.44,293.44,-148.48,-41.663,-309.514,-914.39,-154.24,162.56,294.4,134.2,-563.152,-838.567,-215.68,90.24,19.2,109.312,-920.856,-285.358,-184.0,297.28,-144.0,13.786,-269.803,-881.999,-151.04,169.6,297.28,175.314,-462.502,-784.765,-211.84,97.6,26.24,6.3745,4.9105,5.8255,1.6,0.64,1.6,6.71,4.819,4.331,0.96,2.56,0.64,6.6185,5.0935,4.209,1.28,1.92,1.6,-3728586.11061,183439.16035,-4044481.51075,-1242475.549,564481.835929,-6511228.99674,14829943.6786,13045237.7471,20523161.163,-2756383.0272,-1266796.032,-998037.2992,1366254.8992,-2262149.0176,-232679.5264,-2156764.8768,2454508.8512,102027.1616,2990267.4115,2671113.12035,2824221.88556,430018.689024,415541.993472,164209.895424,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0555894114159,0.0550422512259
80.5993,-941.39592,-318.36876,-187.4304,294.3232,-145.7408,-9.2659,-285.4495,-897.39052,-154.0096,164.3776,297.1904,162.66626,-499.3826,-812.49316,-212.9664,92.6656,24.352,4.53986327217,7.90713464117,11.7370553829,1.5872,1.27126620344,2.37418435678,4.81606879208,8.2231099719,4.33373880727,1.41241489655,2.63990496799,1.07672273125,4.0950151883,6.80803726194,4.6949423441,1.84519891611,3.05802822747,2.54415093892,80.825,-942.328,-319.701,-187.84,294.4,-147.2,-9.15,-286.8525,-898.103,-153.6,162.88,297.28,161.833,-498.8275,-813.557,-213.12,92.48,23.68,71.065,-954.528,-337.208,-189.44,292.16,-148.48,-18.91,-298.473,-905.911,-156.8,161.6,294.4,154.879,-514.169,-821.67,-215.68,88.64,21.44,95.038,-917.257,-285.358,-185.28,296.32,-141.76,3.599,-265.106,-886.574,-152.32,168.32,298.88,175.314,-477.935,-794.647,-209.6,97.6,28.8,2.5315,4.88,8.4485,1.6,0.64,1.28,3.0195,6.1915,3.233,0.64,1.28,0.32,2.1655,4.392,1.9215,1.6,2.24,1.6,-3794388.1667,132237.031956,-4061035.34298,-1281641.38102,416453.326493,-6607722.73155,14983862.8175,12807765.756,20287842.2206,-2758300.0576,-1265694.3104,-986752.4096,1365893.5296,-2288566.272,-259365.1712,-2144758.1696,2442477.568,112519.4752,2982906.25291,2660959.84406,2808220.76813,429019.36128,417213.628416,163661.549568,0.110477123795,0.110477123795,0.110477123795,0.0544771237955,0.0554732137938,0.0556964400353
